Time,Root,Expiry,Type,Strike,Qty,Price,Notional,Bid,Ask,Side,Volatility,Change,Delta,Open Interest,Exchange,Condition,Execution,Description,Hedge Price
09:30:04.5720000,TSLA,17-Jan-25,C,250,5,13.57,6785,13.45,13.65,Mid,50.6,-0.0043,0.3866,23909,C2,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.5860000,TSLA,18-Oct-24,C,222.5,1,3.64,364,3.55,3.70,Mid,40.1,-0.0459,0.4884,10097,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.90
09:30:04.7280000,TSLA,25-Oct-24,P,212.5,1,5.47,547,5.35,5.50,Mid,61.7,-0.0105,-0.3228,1160,MIAX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.7280000,TSLA,25-Oct-24,P,215,1,6.44,644,6.30,6.50,Mid,62.0,0.0038,-0.3619,4088,MIAX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.7520000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.65,3.70,Bid,40.2,-0.0434,0.4884,10097,EMERALD,AutoExecution,,,221.90
09:30:04.7840000,TSLA,20-Jun-25,C,560,10,1.71,1710,1.70,1.83,Mid,57.6,-0.0065,0.0459,26911,BATS,AutoExecution,,,221.90
09:30:04.7900000,TSLA,18-Oct-24,C,210,15,12.44,18660,12.20,12.80,Mid,40.1,-0.1,0.9043,5553,NONE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.7910000,TSLA,17-Jan-25,C,600,1,0.12,12,0.12,0.13,Bid,71.4,-0.0061,0.0051,27751,PEARL,AutoExecution,,,221.89
09:30:04.7980000,TSLA,15-Nov-24,C,230,1,11.30,1130,11.30,11.50,Bid,53.5,-0.0193,0.4543,7870,MIAX,AutoExecution,,,221.89
09:30:04.8050000,TSLA,17-Jan-25,P,210,4,15.65,6260,15.65,15.85,Bid,50.4,-0.0013,-0.3525,13450,PHLX,AutoExecution,,,221.90
09:30:04.8050000,TSLA,17-Jan-25,P,210,3,15.65,4695,15.65,15.85,Bid,50.4,-0.0013,-0.3525,13450,CBOE,AutoExecution,,,221.90
09:30:04.8050000,TSLA,17-Jan-25,P,210,3,15.65,4695,15.65,15.85,Bid,50.4,-0.0013,-0.3525,13450,CBOE,AutoExecution,,,221.90
09:30:04.8050000,TSLA,17-Jan-25,P,210,2,15.65,3130,15.65,15.85,Bid,50.4,-0.0013,-0.3525,13450,BATS,AutoExecution,,,221.90
09:30:04.8060000,TSLA,17-Jan-25,P,210,2,15.65,3130,15.65,15.85,Bid,50.4,-0.0013,-0.3525,13450,PHLX,AutoExecution,,,221.90
09:30:04.8060000,TSLA,17-Jan-25,P,210,2,15.65,3130,15.65,15.85,Bid,50.4,-0.0013,-0.3525,13450,NASDAQ,AutoExecution,,,221.90
09:30:04.8060000,TSLA,17-Jan-25,P,210,2,15.65,3130,15.65,15.85,Bid,50.4,-0.0013,-0.3525,13450,BATS,AutoExecution,,,221.90
09:30:04.8310000,TSLA,18-Oct-24,P,245,1,23.17,2317,22.15,23.95,Mid,45.7,0.4249,-0.9818,5603,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.8310000,TSLA,18-Oct-24,P,247.5,1,25.67,2567,24.60,27.05,Mid,49.3,0.4332,-0.9837,2388,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.8350000,TSLA,18-Oct-24,C,255,9,0.08,72,0.08,0.10,Bid,59.1,-0.0668,0.0161,12171,MERCURY,AutoExecution,,,221.90
09:30:04.8360000,TSLA,18-Oct-24,C,255,66,0.08,528,0.08,0.09,Bid,59.1,-0.0668,0.0161,12171,MERCURY,AutoExecution,,,221.90
09:30:04.8710000,TSLA,15-Nov-24,P,100,1,0.06,6,0.04,0.08,Mid,102.6,0.0038,-0.0026,15858,ARCA,AutoExecution,,,221.90
09:30:04.8900000,TSLA,01-Nov-24,C,240,1,5.02,502,4.95,5.10,Mid,56.7,-0.0039,0.2966,3568,NONE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.82
09:30:04.8940000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.55,3.70,Mid,40.2,-0.0434,0.4884,10097,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.90
09:30:04.9050000,TSLA,25-Oct-24,C,235,3,4.85,1455,4.75,4.85,Ask,61.3,-0.0111,0.3225,5240,NONE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.82
09:30:04.9150000,TSLA,18-Oct-24,C,280,1,0.01,1,0.01,0.03,Bid,73.5,-0.0612,0.0017,16255,MIAX,AutoExecution,,,221.90
09:30:04.9290000,TSLA,18-Oct-24,P,205,1,0.30,30,0.27,0.30,Ask,47.7,0.015,-0.0586,13263,BOX,AutoExecution,,,221.90
09:30:04.9360000,TSLA,18-Oct-24,C,227.5,1,1.84,184,1.79,1.85,Mid,40.9,-0.046,0.2986,9522,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.90
09:30:04.9360000,TSLA,18-Oct-24,C,227.5,1,1.84,184,1.79,1.85,Mid,40.9,-0.046,0.2986,9522,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.90
09:30:04.9360000,TSLA,18-Oct-24,P,220,1,2.98,298,2.88,2.99,Mid,40.3,-0.0248,-0.4108,17494,NONE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.9360000,TSLA,25-Oct-24,P,200,1,2.10,210,2.03,2.11,Mid,62.2,0.0072,-0.1553,12487,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.9360000,TSLA,01-Nov-24,P,195,1,2.25,225,2.25,2.35,Bid,57.9,-0.0047,-0.1418,1335,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.9410000,TSLA,01-Nov-24,C,240,1,5.00,500,5.00,5.00,Other,56.6,-0.0058,0.2962,3568,PEARL,AutoExecution,,,221.82
09:30:04.9410000,TSLA,18-Oct-24,C,272.5,1,0.02,2,0.02,0.04,Bid,70.2,-0.0602,0.0037,2459,MIAX,AutoExecution,,,221.90
09:30:04.9430000,TSLA,21-Mar-25,C,200,1,43.35,4335,43.15,43.55,Mid,53.2,0.001,0.7013,9020,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.82
09:30:04.9480000,TSLA,25-Oct-24,C,255,1,1.26,126,1.26,1.32,Bid,61.6,-0.0094,0.1114,3325,CBOE,AutoExecution,,,221.82
09:30:04.9520000,TSLA,18-Oct-24,P,205,10,0.27,270,0.27,0.30,Bid,46.8,-0.0043,-0.0546,13263,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:04.9640000,TSLA,18-Oct-24,P,220,1,2.99,299,2.88,2.99,Ask,40.4,-0.0223,-0.411,17494,MIAX,AutoExecution,,,221.90
09:30:04.9710000,TSLA,18-Oct-24,C,247.5,1,0.15,15,0.15,0.17,Bid,53.3,-0.0677,0.0308,7716,MIAX,AutoExecution,,,221.90
09:30:04.9750000,TSLA,25-Oct-24,P,210,1,4.65,465,4.50,4.65,Ask,61.8,0.0019,-0.2856,7237,MIAX,AutoExecution,,,221.90
09:30:04.9750000,TSLA,08-Nov-24,C,250,1,4.35,435,4.35,4.55,Bid,55.3,-0.0214,0.2393,1716,MIAX,AutoExecution,,,221.90
09:30:04.9750000,TSLA,08-Nov-24,C,250,1,4.35,435,4.35,4.55,Bid,55.3,-0.0214,0.2393,1716,MIAX,AutoExecution,,,221.90
09:30:04.9880000,TSLA,25-Oct-24,C,260,4,0.91,364,0.90,0.94,Mid,61.7,-0.0189,0.0839,5643,BATS,AutoExecution,,,221.82
09:30:04.9900000,TSLA,22-Nov-24,C,310,6,0.85,510,0.57,0.85,Ask,57.2,-0.0127,0.0505,118,PEARL,AutoExecution,,,221.90
09:30:05.0060000,TSLA,18-Oct-24,P,227.5,1,7.30,730,7.25,7.45,Mid,40.3,-0.0548,-0.7068,3111,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.90
09:30:05.0170000,TSLA,01-Nov-24,C,240,1,5.00,500,5.00,5.05,Bid,56.6,-0.0058,0.2962,3568,EMERALD,AutoExecution,,,221.82
09:30:05.0240000,TSLA,18-Oct-24,C,227.5,1,1.79,179,1.79,1.85,Bid,40.3,-0.0592,0.2957,9522,NONE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.90
09:30:05.0260000,TSLA,18-Oct-24,P,222.5,1,4.20,420,4.05,4.20,Ask,40.6,-0.0296,-0.5126,3802,MIAX,AutoExecution,,,221.90
09:30:05.0400000,TSLA,18-Oct-24,C,227.5,3,1.83,549,1.79,1.85,Mid,40.8,-0.0478,0.2978,9522,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.89
09:30:05.0520000,TSLA,01-Nov-24,C,245,1,3.80,380,3.80,4.00,Bid,55.7,-0.0217,0.2413,1866,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.82
09:30:05.0520000,TSLA,18-Oct-24,C,260,1,0.06,6,0.05,0.06,Ask,63.5,-0.0385,0.0113,22624,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.89
09:30:05.0670000,TSLA,18-Oct-24,C,222.5,2,3.63,726,3.55,3.70,Mid,40.0,-0.0473,0.4879,10097,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.89
09:30:05.0830000,TSLA,25-Oct-24,C,242.5,20,3.00,6000,2.95,3.05,Mid,60.8,-0.0139,0.2251,2664,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.82
09:30:05.0890000,TSLA,25-Oct-24,C,235,1,4.75,475,4.75,4.85,Bid,60.7,-0.0221,0.3201,5240,MIAX,AutoExecution,,,221.82
09:30:05.0930000,TSLA,08-Nov-24,C,225,1,12.10,1210,12.05,12.30,Mid,55.5,-0.0095,0.5015,539,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.89
09:30:05.1110000,TSLA,15-Nov-24,C,360,1,0.15,15,0.15,0.20,Bid,66.3,-0.0283,0.0101,1809,MIAX,AutoExecution,,,221.82
09:30:05.1160000,TSLA,25-Oct-24,P,200,1,2.03,203,2.03,2.11,Bid,61.5,-0.0039,-0.1527,12487,BOX,AutoExecution,,,221.89
09:30:05.1180000,TSLA,18-Oct-24,P,207.5,2,0.41,82,0.39,0.43,Mid,45.0,-0.0037,-0.0802,6034,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.89
09:30:05.1230000,TSLA,08-Nov-24,C,265,1,2.30,230,2.24,2.30,Ask,56.8,-0.0172,0.1411,458,ISE_GEMINI,AutoExecution,,,221.89
09:30:05.1270000,TSLA,25-Oct-24,P,212.5,1,5.43,543,5.35,5.50,Mid,61.4,-0.0155,-0.3223,1160,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.89
09:30:05.1290000,TSLA,01-Nov-24,P,215,2,7.90,1580,7.90,8.00,Bid,56.5,-0.0025,-0.3723,1203,EMERALD,AutoExecution,,,221.89
09:30:05.1380000,TSLA,25-Oct-24,P,185,4,0.57,228,0.53,0.57,Ask,65.5,0.0168,-0.0498,4158,MIAX,MultiLeg,Price Improvement Auction,Multi Leg Auction,221.89
09:30:05.1380000,TSLA,25-Oct-24,P,197.5,7,1.65,1155,1.63,1.71,Mid,61.3,-0.018,-0.1285,719,MIAX,MultiLeg,Price Improvement Auction,Multi Leg Auction,221.89
09:30:05.1450000,TSLA,22-Nov-24,C,305,1,0.80,80,0.69,1.25,Mid,54.3,-0.0516,0.05,93,BATS,AutoExecution,,,221.89
09:30:05.1540000,TSLA,15-Jan-27,C,400,1,36.00,3600,34.75,36.00,Ask,53.8,-0.0046,0.4131,451,ISE_GEMINI,AutoExecution,,,221.82
09:30:05.1570000,TSLA,17-Jan-25,C,180,1,50.36,5036,50.10,50.65,Mid,53.6,-0.0042,0.8283,19677,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.82
09:30:05.1920000,TSLA,17-Jan-25,P,210,1,15.70,1570,15.60,15.70,Ask,50.5,-0.0005,-0.3531,13450,CBOE,AutoExecution,,,221.82
09:30:05.1980000,TSLA,18-Oct-24,C,255,1,0.08,8,0.08,0.09,Bid,59.3,-0.0647,0.016,12171,MIAX,AutoExecution,,,221.82
09:30:05.2030000,TSLA,17-Jan-25,P,190,1,8.59,859,8.45,8.70,Mid,51.8,0.0035,-0.2235,19952,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.82
09:30:05.2060000,TSLA,19-Sep-25,C,400,1,10.77,1077,10.55,10.90,Mid,53.5,-0.001,0.2072,2438,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.81
09:30:05.2140000,TSLA,25-Oct-24,C,270,1,0.46,46,0.46,0.49,Bid,63.1,-0.0234,0.0458,18755,BOX,AutoExecution,,,221.81
09:30:05.2290000,TSLA,25-Oct-24,P,222.5,1,9.90,990,9.85,9.90,Ask,61.6,0.0001,-0.4856,2029,PEARL,AutoExecution,,,221.82
09:30:05.2400000,TSLA,18-Oct-24,C,220,1,4.92,492,4.85,5.00,Mid,40.2,-0.0379,0.5868,25782,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.82
09:30:05.2480000,TSLA,18-Oct-24,C,222.5,5,3.61,1805,3.55,3.70,Mid,40.2,-0.0438,0.485,10097,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.82
09:30:05.2560000,TSLA,17-Jan-25,P,210,1,15.70,1570,15.60,15.85,Mid,50.5,-0.0005,-0.3531,13450,BATS,AutoExecution,,,221.82
09:30:05.2590000,TSLA,25-Oct-24,P,160,13,0.09,117,0.08,0.11,Mid,79.9,-0.0058,-0.0081,1020,CBOE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.82
09:30:05.2710000,TSLA,25-Oct-24,P,160,4,0.08,32,0.08,0.11,Bid,78.8,-0.0202,-0.0075,1020,ISE,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.82
09:30:05.2710000,TSLA,18-Oct-24,P,220,9,2.94,2646,2.92,2.99,Mid,39.5,-0.0441,-0.4129,17494,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.82
09:30:05.2780000,TSLA,01-Nov-24,C,240,1,5.00,500,4.95,5.00,Ask,56.7,-0.0045,0.296,3568,MIAX,AutoExecution,,,221.78
09:30:05.3230000,TSLA,18-Oct-24,P,192.5,1,0.09,9,0.07,0.09,Ask,62.1,0.0318,-0.0158,3160,NONE,AutoExecution,,,221.82
09:30:05.3730000,TSLA,25-Oct-24,C,242.5,7,2.99,2093,2.95,3.05,Mid,60.8,-0.014,0.2246,2664,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:05.4530000,TSLA,25-Oct-24,P,200,1,2.11,211,2.05,2.13,Mid,62.1,0.0063,-0.156,12487,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.82
09:30:05.4930000,TSLA,25-Oct-24,C,255,1,1.27,127,1.26,1.32,Mid,61.8,-0.0064,0.1118,3325,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:05.4970000,TSLA,18-Oct-24,C,275,15,0.02,30,0.02,0.03,Bid,73.2,-0.0547,0.0037,19194,BOX,AutoExecution,,,221.82
09:30:05.4970000,TSLA,18-Oct-24,C,275,20,0.02,40,0.02,0.03,Bid,73.2,-0.0547,0.0037,19194,NONE,AutoExecution,,,221.82
09:30:05.5000000,TSLA,16-Jan-26,C,300,1,32.45,3245,32.40,32.45,Ask,52.7,-0.0037,0.4482,15800,EMERALD,AutoExecution,,,221.82
09:30:05.5030000,TSLA,25-Oct-24,C,220,3,10.78,3234,10.70,10.90,Mid,61.7,-0.0131,0.5561,8043,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:05.5030000,TSLA,18-Oct-24,P,220,1,3.05,305,2.92,3.05,Ask,40.6,-0.0162,-0.4148,17494,MIAX,AutoExecution,,,221.82
09:30:05.5070000,TSLA,18-Oct-24,C,217.5,1,6.47,647,6.40,6.60,Mid,40.3,-0.0348,0.6839,11189,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.82
09:30:05.5070000,TSLA,18-Oct-24,C,217.5,1,6.47,647,6.40,6.60,Mid,40.3,-0.0348,0.6839,11189,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.82
09:30:05.5730000,TSLA,18-Oct-24,P,202.5,1,0.22,22,0.20,0.22,Ask,50.0,0.0199,-0.0431,4066,EDGX,AutoExecution,,,221.82
09:30:05.6440000,TSLA,18-Oct-24,P,185,1,0.05,5,0.04,0.05,Ask,71.6,0.0203,-0.0083,12935,CBOE,AutoExecution,,,221.81
09:30:05.7180000,TSLA,01-Nov-24,P,200,2,3.28,656,3.15,3.30,Mid,57.5,-0.003,-0.1911,3301,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.81
09:30:05.7180000,TSLA,01-Nov-24,P,190,2,1.58,316,1.57,1.66,Mid,58.3,-0.0081,-0.105,996,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.81
09:30:05.7450000,TSLA,18-Oct-24,C,220,3,4.85,1455,4.80,4.95,Mid,39.7,-0.0497,0.5861,25782,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:05.7480000,TSLA,17-Jan-25,C,200,1,36.20,3620,35.95,36.45,Mid,52.0,-0.0069,0.7153,31514,ISE,StockContingent,Complex Order Book,Stock Options Auto-Electronic Trade,221.78
09:30:05.7760000,TSLA,25-Oct-24,P,160,2,0.08,16,0.08,0.09,Bid,78.8,-0.0202,-0.0075,1020,ISE,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.78
09:30:05.8220000,TSLA,18-Oct-24,C,222.5,3,3.57,1071,3.55,3.65,Mid,39.9,-0.0498,0.4831,10097,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:05.8680000,TSLA,18-Oct-24,C,275,15,0.02,30,0.02,0.03,Bid,73.3,-0.0541,0.0037,19194,BOX,AutoExecution,,,221.78
09:30:05.8840000,TSLA,18-Oct-24,P,190,10,0.08,80,0.06,0.08,Ask,66.1,0.0426,-0.0136,15005,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.78
09:30:05.9060000,TSLA,18-Oct-24,C,217.5,1,6.40,640,6.40,6.55,Bid,39.7,-0.0477,0.6847,11189,EDGX,AutoExecution,,,221.78
09:30:05.9070000,TSLA,18-Oct-24,C,312.5,1,0.01,1,0.01,0.02,Bid,102.7,0.9579,0.0011,268,PEARL,AutoExecution,,,221.78
09:30:05.9690000,TSLA,18-Oct-24,C,217.5,3,6.43,1929,6.40,6.55,Mid,40.1,-0.0393,0.6833,11189,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.0090000,TSLA,25-Oct-24,P,190,1,0.87,87,0.87,0.88,Bid,63.1,-0.0079,-0.0737,4997,EMERALD,AutoExecution,,,221.79
09:30:06.0270000,TSLA,25-Oct-24,C,260,1,0.90,90,0.90,0.91,Bid,61.6,-0.0207,0.0832,5643,MIAX,AutoExecution,,,221.78
09:30:06.0880000,TSLA,25-Oct-24,P,160,2,0.08,16,0.08,0.09,Bid,78.8,-0.0202,-0.0075,1020,ISE,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.76
09:30:06.1360000,TSLA,18-Oct-24,C,220,1,4.88,488,4.75,4.95,Mid,40.0,-0.0421,0.5855,25782,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.1420000,TSLA,18-Oct-24,C,220,10,4.90,4900,4.90,4.95,Bid,40.3,-0.0369,0.5852,25782,EMERALD,AutoExecution,,,221.78
09:30:06.1580000,TSLA,17-Jan-25,P,150,1,1.95,195,1.89,1.97,Mid,57.0,0.0013,-0.0619,31703,AMEX,AutoExecution,,,221.78
09:30:06.1970000,TSLA,25-Oct-24,P,160,17,0.08,136,0.08,0.09,Bid,78.8,-0.0202,-0.0075,1020,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.78
09:30:06.2120000,TSLA,17-Jan-25,P,250,1,38.95,3895,38.95,39.30,Bid,49.9,-0.0034,-0.6291,15513,AMEX,AutoExecution,,,221.78
09:30:06.2210000,TSLA,17-Jan-25,C,240,1,16.85,1685,16.65,16.85,Ask,51.5,0.0038,0.4486,13940,AMEX,AutoExecution,,,221.78
09:30:06.2370000,TSLA,18-Oct-24,C,222.5,20,3.58,7160,3.55,3.65,Mid,40.0,-0.0474,0.4834,10097,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.2420000,TSLA,17-Jan-25,C,235,1,18.50,1850,18.45,18.50,Ask,50.7,-0.0085,0.48,3385,PEARL,AutoExecution,,,221.78
09:30:06.2660000,TSLA,18-Oct-24,C,220,7,4.75,3325,4.75,4.95,Bid,38.7,-0.075,0.5882,25782,NONE,AutoExecution,,,221.78
09:30:06.2960000,TSLA,18-Oct-24,C,227.5,1,1.79,179,1.77,1.85,Mid,40.7,-0.0488,0.2935,9522,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.3580000,TSLA,18-Oct-24,P,207.5,1,0.41,41,0.41,0.43,Bid,44.8,-0.0092,-0.0805,6034,MEMX,IntermarketSweep,,,221.78
09:30:06.3630000,TSLA,18-Oct-24,P,207.5,1,0.41,41,0.41,0.43,Bid,44.8,-0.0092,-0.0805,6034,NASDAQ,IntermarketSweep,,,221.78
09:30:06.3670000,TSLA,18-Oct-24,C,220,1,4.85,485,4.85,4.95,Bid,39.7,-0.0504,0.5863,25782,EMERALD,AutoExecution,,,221.78
09:30:06.4200000,TSLA,18-Oct-24,C,222.5,1,3.57,357,3.55,3.65,Mid,39.9,-0.0498,0.4833,10097,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.4530000,TSLA,18-Oct-24,C,227.5,6,1.85,1110,1.77,1.85,Ask,41.4,-0.0329,0.297,9522,MERCURY,AutoExecution,,,221.78
09:30:06.4540000,TSLA,18-Oct-24,C,227.5,94,1.85,17390,1.84,1.85,Ask,41.4,-0.0329,0.297,9522,MERCURY,AutoExecution,,,221.78
09:30:06.4880000,TSLA,18-Oct-24,C,292.5,1,0.01,1,0.00,0.01,Ask,85.7,-0.0529,0.0015,734,ISE_GEMINI,AutoExecution,,,221.78
09:30:06.5430000,TSLA,18-Oct-24,C,222.5,3,3.60,1080,3.55,3.65,Mid,40.3,-0.0419,0.4834,10097,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.5430000,TSLA,18-Oct-24,C,222.5,3,3.60,1080,3.55,3.65,Mid,40.3,-0.0419,0.4834,10097,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.5430000,TSLA,18-Oct-24,C,222.5,4,3.60,1440,3.55,3.65,Mid,40.3,-0.0419,0.4834,10097,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.5480000,TSLA,18-Oct-24,C,217.5,1,6.55,655,6.35,6.55,Ask,41.5,-0.0046,0.6778,11189,PHLX,AutoExecution,,,221.78
09:30:06.5550000,TSLA,18-Oct-24,C,220,1,4.80,480,4.80,4.95,Bid,39.2,-0.0622,0.587,25782,AMEX,AutoExecution,,,221.78
09:30:06.5710000,TSLA,18-Oct-24,C,217.5,20,6.40,12800,6.35,6.50,Mid,39.8,-0.0467,0.6843,11189,AMEX,AutoExecution,,,221.78
09:30:06.6320000,TSLA,18-Oct-24,C,222.5,10,3.62,3620,3.55,3.65,Mid,40.5,-0.0369,0.4836,10097,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:06.7780000,TSLA,25-Oct-24,P,160,12,0.08,96,0.08,0.11,Bid,78.8,-0.0202,-0.0075,1020,PHLX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.78
09:30:06.7910000,TSLA,18-Oct-24,C,222.5,2,3.65,730,3.55,3.65,Ask,40.8,-0.03,0.484,10097,PHLX,AutoExecution,,,221.78
09:30:06.8500000,TSLA,18-Oct-24,C,222.5,2,3.60,720,3.60,3.60,Other,40.3,-0.0424,0.4836,10097,EMERALD,AutoExecution,,,221.78
09:30:07.0030000,TSLA,18-Oct-24,C,227.5,3,1.84,552,1.78,1.84,Ask,41.3,-0.036,0.2966,9522,EDGX,AutoExecution,,,221.79
09:30:07.0150000,TSLA,18-Oct-24,C,270,1,0.03,3,0.02,0.04,Mid,70.3,-0.0681,0.005,25351,MIAX,MultiLeg,Price Improvement Auction,Multi Leg Auction,221.79
09:30:07.1090000,TSLA,22-Nov-24,C,250,2,5.93,1186,5.95,6.90,Below,50.8,-0.0411,0.2768,794,NASDAQ,AutoExecution,,,221.79
09:30:07.1560000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.65,Bid,40.3,-0.0424,0.4838,10097,NASDAQ,AutoExecution,,,221.79
09:30:07.1560000,TSLA,18-Oct-24,C,222.5,3,3.65,1095,3.60,3.65,Ask,40.7,-0.0306,0.4842,10097,MIAX,AutoExecution,,,221.79
09:30:07.1620000,TSLA,25-Oct-24,C,235,1,4.85,485,4.70,4.85,Ask,61.4,-0.01,0.3223,5240,NONE,AutoExecution,,,221.79
09:30:07.2110000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.55,3.60,Ask,40.3,-0.0424,0.4838,10097,NASDAQ,AutoExecution,,,221.79
09:30:07.2940000,TSLA,08-Nov-24,C,250,1,4.40,440,4.35,4.50,Mid,55.7,-0.0153,0.2404,1716,ARCA,AutoExecution,,,221.84
09:30:07.3990000,TSLA,18-Oct-24,C,247.5,1,0.17,17,0.15,0.17,Ask,54.2,-0.0526,0.0332,7716,NONE,AutoExecution,,,221.84
09:30:07.4600000,TSLA,18-Oct-24,C,222.5,5,3.60,1800,3.60,3.65,Bid,39.9,-0.0498,0.4858,10097,NASDAQ,AutoExecution,,,221.84
09:30:07.4870000,TSLA,25-Oct-24,C,242.5,1,2.93,293,2.93,3.05,Bid,60.4,-0.0206,0.2222,2664,BOX,AutoExecution,,,221.74
09:30:07.5210000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.55,3.65,Mid,40.4,-0.0396,0.4827,10097,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.76
09:30:07.5710000,TSLA,18-Oct-24,C,227.5,2,1.83,366,1.77,1.84,Mid,41.3,-0.036,0.2954,9522,EMERALD,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.76
09:30:07.5720000,TSLA,18-Oct-24,C,227.5,2,1.83,366,1.77,1.83,Ask,41.3,-0.036,0.2954,9522,NONE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.76
09:30:07.6430000,TSLA,18-Oct-24,C,220,3,4.88,1464,4.80,4.95,Mid,39.7,-0.0501,0.5883,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.83
